# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=700, upper_left_y_pixels=1200, lower_right_x_pixels=1703, lower_right_y_pixels=2203)
# Real ROI: (0, 0, 1000, 1000)
# Images averaged: 20
# Time elapsed: 647.9631834030151
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
6.990851,0.1309728,5.892726,5892726,10.509641712676007
7.490659,0.1403789,5.888755,5888755,10.51486432993304
7.99082,0.1497771,5.882589,5882589,10.497256258534158
8.490733,0.1591336,5.895571,5895571,10.508377470730956
8.992002,0.1684754,5.892917,5892917,10.510083448190471
9.492023,0.1778547,5.882109,5882109,10.500194000038316
9.991654,0.1871998,5.895398,5895398,10.524282892865317
10.49191,0.1966603,5.889516,5889516,10.51055949773415
10.99184,0.2059719,5.890536,5890536,10.518066889851784
11.49314,0.2153133,5.891265,5891265,10.52568579803494
11.99312,0.2243688,5.888134,5888134,10.510944801596073
12.49299,0.2347633,5.882925,5882925,10.498145160827965
12.99306,0.2434425,5.891931,5891931,10.51070274655723
13.49411,0.2530954,5.891081,5891081,10.521457666983077
13.99445,0.2626346,5.882934,5882934,10.512761055862887
14.4944,0.2720733,5.889913,5889913,10.508647200849918
14.99429,0.2813048,5.887189,5887189,10.521859383232911
15.49543,0.2907907,5.889659,5889659,10.510802926082018
15.99509,0.3003243,5.885896,5885896,10.512987674571
16.49512,0.3089579,5.887783,5887783,10.5191633609945
16.9948,0.3188708,5.885908,5885908,10.511038732336942
17.49469,0.3283969,5.894056,5894056,10.518023526981818
17.9954,0.3376159,5.889619,5889619,10.514124892944556
18.49502,0.3470345,5.881899,5881899,10.508078568453573
18.99513,0.3559433,5.892462,5892462,10.525118973591741
19.4945,0.3651668,5.891701,5891701,10.522148011188113
19.99565,0.3743996,5.893463,5893463,10.52818937025547
20.49532,0.3838028,5.888585,5888585,10.529328061292203
20.99516,0.3928934,5.88864,5888640,10.530157852710092
21.49481,0.4019789,5.888355,5888355,10.520332841715785
21.99557,0.4111967,5.898975,5898975,10.540252878185692
22.49544,0.4199059,5.890919,5890919,10.519058781124437
22.99526,0.4290819,5.886934,5886934,10.519685124528102
23.49475,0.4381411,5.891519,5891519,10.5253536538836
23.99574,0.4466425,5.887027,5887027,10.51848033398774
24.49547,0.4558512,5.891266,5891266,10.523494078187463
24.9951,0.4648249,5.893468,5893468,10.531735672835179
25.49525,0.4738677,5.88727,5887270,10.5250663505986
