# Exposure time (ms): 4
# Camera ROI: ROI(upper_left_x_pixels=1600, upper_left_y_pixels=2100, lower_right_x_pixels=1903, lower_right_y_pixels=2403)
# Real ROI: (95, 75, -35, 10)
# Images averaged: 15
# Time elapsed: 283.12111949920654
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-13.74398,0.265189,9.06843137254902,46249,8.280324622164105
-13.9948,0.2699948,9.080392156862745,46310,8.174978973791166
-14.24405,0.2747447,9.033333333333333,46070,8.238946919685034
-14.49465,0.279476,9.02686274509804,46037,8.055052162150012
-14.74509,0.2841899,8.996274509803921,45881,8.173707348036327
-14.7451,0.2828446,9.05549019607843,46183,8.193060703349275
-14.49496,0.2790433,9.026666666666667,46036,8.07919124164662
-14.2441,0.2743848,9.020588235294118,46005,8.09045175854779
-13.99504,0.269676,9.008823529411766,45945,8.19989384807536
-13.74427,0.2648857,9.010980392156863,45956,8.211773175871423
-13.49474,0.2600926,9.016274509803921,45983,8.272572856174063
-13.24442,0.2552696,9.002549019607843,45913,8.246349181043321
-12.99365,0.2511337,9.08843137254902,46351,8.115127903050142
-12.74442,0.2463882,9.099803921568627,46409,8.016400633019995
-12.49385,0.241553,9.139411764705882,46611,8.054804503366187
-12.24419,0.2367215,9.132352941176471,46575,8.01639842434682
-11.99391,0.2318883,9.15470588235294,46689,8.010028583217764
-11.74308,0.2270383,9.144313725490196,46636,7.988730158909766
-11.49375,0.2222319,9.119803921568627,46511,8.03925878006734
-11.24329,0.2173836,9.112941176470589,46476,8.065839045628852
-10.99255,0.2125289,9.123725490196078,46531,8.087876158543626
-10.74311,0.2076966,9.127450980392156,46550,7.984473969666577
-10.49263,0.2028434,9.02392156862745,46022,8.1901775369634
-10.24307,0.1980072,9.046666666666667,46138,8.234582511603051
-9.992597,0.1931541,9.04549019607843,46132,8.19819179234273
-9.74196,0.1883028,9.105882352941176,46440,8.271255723336374
-9.49268,0.1834641,9.090588235294117,46362,8.270142793488441
-9.242124,0.1786075,9.007254901960785,45937,8.236059515045941
-8.99248,0.1737667,9.087058823529413,46344,8.262147779340841
-8.742001,0.1689088,9.096470588235293,46392,8.233272971727033
-8.491574,0.1640528,9.078627450980392,46301,8.210892019192906
-8.241974,0.1592161,9.097254901960785,46396,8.221087897969614
-7.991515,0.1543528,9.134313725490196,46585,8.213664717916965
-7.740777,0.1494989,9.13549019607843,46591,8.308511755817882
-7.491331,0.1446628,9.127843137254901,46552,8.311611340142624
-7.240872,0.1398073,9.103333333333333,46427,8.25119324971941
-6.991482,0.1349877,9.071960784313726,46267,8.166592372135806
-6.74069,0.1301304,9.05078431372549,46159,8.330644019377848
-6.490175,0.1252829,9.088039215686274,46349,8.303266639303835
-6.240824,0.1204575,9.044117647058824,46125,8.32474042884963
-5.990496,0.1156192,9.045098039215686,46130,8.288331543966112
-5.74095,0.1108078,9.062156862745098,46217,8.276807745572738
-5.490631,0.1059732,9.106078431372548,46441,8.221254093828023
-5.240314,0.1011391,9.062941176470588,46221,8.250733389388383
-4.990944,0.09633026,9.02392156862745,46022,8.320813058737416
-4.740454,0.09149951,9.050392156862745,46157,8.411913919917547
-4.490153,0.08667469,9.044117647058824,46125,8.40115451319818
-4.240684,0.0818641,9.071176470588235,46263,8.300471642483302
-3.990322,0.07704136,9.149607843137256,46663,8.292517532137394
-3.741056,0.07224249,9.197450980392157,46907,8.244214379351341
-3.490432,0.06741079,9.168627450980392,46760,8.23623772218119
-3.24007,0.06258938,9.117254901960784,46498,8.164932143646084
-2.990735,0.0577862,9.171764705882353,46776,8.071055382148378
-2.740369,0.05296174,9.169411764705883,46764,8.107725071095274
-2.491082,0.04816415,9.115294117647059,46488,8.104039139113144
-2.240453,0.04333075,9.084117647058823,46329,8.177679940622278
-1.990142,0.03850959,9.117254901960784,46498,8.11706150768904
-1.740756,0.03371078,9.03686274509804,46088,8.154102970117238
-1.49026,0.02888117,9.024117647058823,46023,8.192783588821529
-1.240047,0.02406244,9.103725490196078,46429,8.153593514258201
-0.9905565,0.01925837,9.095490196078432,46387,8.077053024647453
-0.7401866,0.01443024,9.107058823529412,46446,8.058704982269939
-0.4909435,0.009632859,9.042941176470588,46119,7.993017854784542
-0.2403829,0.004807708,8.918627450980392,45485,7.974278656188134
0.009568286,4.554131e-06,8.882352941176471,45300,8.084484446128704
-0.009708419,1.041828e-05,8.926078431372549,45523,8.107661508722808
0.2401605,0.004769874,8.89607843137255,45370,8.269527979928355
0.4905711,0.009566896,8.827058823529411,45018,8.41651578898971
0.739921,0.01432254,8.798627450980392,44873,8.56307133834333
0.9904058,0.01911525,8.792156862745099,44840,8.410878531041273
1.239742,0.02387494,8.785098039215686,44804,8.317400341616297
1.490096,0.02866026,8.851176470588236,45141,8.195057033355367
1.74063,0.03346788,8.840196078431372,45085,8.198508820102257
1.989802,0.03825597,8.76529411764706,44703,8.328136066803873
2.240193,0.04313917,8.813333333333333,44948,8.306107827036689
2.490694,0.04794075,8.804117647058824,44901,8.252125294634133
2.740117,0.05265147,8.75078431372549,44629,8.366007287265639
2.990598,0.05735759,8.774117647058823,44748,8.281848784211162
3.239848,0.06211999,8.713725490196078,44440,8.344488900609864
3.490186,0.06695613,8.735490196078432,44551,8.40557221840176
3.740895,0.07174972,8.666470588235294,44199,8.397117239703366
3.989988,0.07655261,8.671764705882353,44226,8.424605144770933
4.240501,0.08137178,8.62156862745098,43970,8.494901575307127
4.489706,0.08616263,8.68156862745098,44276,8.490570783778619
4.740274,0.09096722,8.691176470588236,44325,8.376420945555063
4.990643,0.09577061,8.712549019607843,44434,8.39564614076821
5.239873,0.1005006,8.700392156862746,44372,8.410689487609512
5.490475,0.1052411,8.656470588235294,44148,8.399575821620187
5.740715,0.1099793,8.63607843137255,44044,8.446520191289524
5.990102,0.1147075,8.686274509803921,44300,8.256716287271805
6.240557,0.1194795,8.724509803921569,44495,8.174064058782594
6.489652,0.1243478,8.647254901960784,44101,8.234037319057206
6.740383,0.1292254,8.668039215686274,44207,8.28612178251772
6.991186,0.1340798,8.67764705882353,44256,8.3511994427104
7.240352,0.1389312,8.600588235294119,43863,8.339796525311037
7.491052,0.1437951,8.592745098039215,43823,8.528575861619153
7.74044,0.1486291,8.536274509803922,43535,8.574062950691626
7.990995,0.1534699,8.546274509803922,43586,8.622054054959104
8.241681,0.1582906,8.575098039215685,43733,8.564889596908786
8.491235,0.1631048,8.590980392156863,43814,8.562620379746665
8.741584,0.1679341,8.569411764705883,43704,8.527541706760278
8.992254,0.1727661,8.557058823529411,43641,8.496122731911843
9.241603,0.1775725,8.619803921568627,43961,8.634148813493285
9.492367,0.1823866,8.616078431372548,43942,8.364050946328751
9.741628,0.1871741,8.622156862745099,43973,8.412234444612832
9.992,0.1919875,8.65,44115,8.474360119953364
10.24269,0.1968117,8.682941176470589,44283,8.271731331933681
10.49223,0.2016157,8.62686274509804,43997,8.117719835967318
10.74269,0.2063865,8.644117647058824,44085,8.295826048908683
10.99228,0.2111239,8.628039215686275,44003,8.227665949904374
11.24275,0.215801,8.672745098039215,44231,8.170317836040216
11.49338,0.2206518,8.650980392156862,44120,8.168703657595517
11.74282,0.2254744,8.592745098039215,43823,8.288721744471815
11.99334,0.2302183,8.657058823529411,44151,8.284685718295938
12.24392,0.2350337,8.628235294117648,44004,8.407524466973822
12.4934,0.2397549,8.634313725490196,44035,8.58738673942746
12.74397,0.2445261,8.607843137254902,43900,8.362760641098003
12.99345,0.2492912,8.65235294117647,44127,8.361781602860557
13.24397,0.2550238,8.653529411764707,44133,8.33997658934503
13.49449,0.2599654,8.657254901960785,44152,8.316031841660232
13.74411,0.2648092,8.608627450980393,43904,8.301548453132453
13.99461,0.2697787,8.648823529411764,44109,8.338870294970858
14.24396,0.2745217,8.598431372549019,43852,8.406149835410874
14.49469,0.2791699,8.609411764705882,43908,8.411039857131486
14.7449,0.2839604,8.615686274509804,43940,8.276929059352689
