# Exposure time (ms): 2
# Camera ROI: ROI(upper_left_x_pixels=708, upper_left_y_pixels=1408, lower_right_x_pixels=1011, lower_right_y_pixels=1711)
# Real ROI: (10, 25, 60, 70)
# Images averaged: 20
# Time elapsed: 658.4328968524933
Voltage (V),Current (A),Average Intensity,Total Intensity,SNR (dB)
-17.9954,0.3474621,9.237142857142857,61427,8.940414022856459
-18.49514,0.3568101,9.278195488721805,61700,8.935303598098832
-18.99505,0.3664362,9.253984962406015,61539,8.966492260794235
-19.49462,0.3758733,9.27593984962406,61685,8.933478369791994
-19.99561,0.385497,9.292631578947368,61796,8.911788423814524
-20.49538,0.3946899,9.26796992481203,61632,8.964902524444883
-20.99518,0.4040735,9.286015037593986,61752,8.959347260347124
-21.49499,0.4134125,9.291428571428572,61788,8.90649538180709
-21.9957,0.4228831,9.222556390977443,61330,8.977791520201281
-22.49547,0.4321564,9.265714285714285,61617,8.949025758981852
-22.99526,0.4415384,9.266766917293234,61624,8.967579834475172
-23.49509,0.4506648,9.228571428571428,61370,8.916842902976377
-23.99586,0.4601608,9.274586466165413,61676,8.963727711243639
-24.49537,0.4694546,9.27639097744361,61688,8.907985474547216
-24.9953,0.4780848,9.253684210526316,61537,8.945834011388312
-25.4953,0.4874801,9.31218045112782,61926,8.861400738393282
-24.9958,0.4784082,9.262706766917294,61597,8.939527698116809
-24.49593,0.4685857,9.265714285714285,61617,8.92200279985176
-23.99635,0.4586755,9.27639097744361,61688,8.914420838068299
-23.4955,0.4490335,9.303308270676691,61867,8.940110147273248
-22.99572,0.4391631,9.26812030075188,61633,8.912631532633547
-22.49598,0.429449,9.294436090225563,61808,8.928968900234779
-21.9962,0.419798,9.253082706766918,61533,8.922668029810522
-21.49541,0.4101082,9.268571428571429,61636,8.960032610051147
-20.99564,0.4005394,9.303308270676691,61867,8.90109605141376
-20.49587,0.3906139,9.277142857142858,61693,8.944382760502318
-19.99589,0.3809848,9.273984962406015,61672,8.954937051699098
-19.49503,0.3712701,9.26827067669173,61634,8.930639987543053
-18.99572,0.3617701,9.271729323308271,61657,8.899388015322247
-18.49577,0.3521117,9.265864661654135,61618,8.941031421446407
-17.99585,0.3425489,9.287218045112782,61760,8.90448067657045
-17.49503,0.3330716,9.250225563909774,61514,8.908231546960218
-16.99538,0.3234342,9.277744360902256,61697,8.886695712791786
-16.49568,0.3139099,9.293082706766917,61799,8.92089646996464
-15.99565,0.3043911,9.26375939849624,61604,8.922039737266985
-15.49604,0.2948827,9.284962406015037,61745,8.900323097513303
-14.99492,0.2853353,9.27548872180451,61682,8.943823259547003
-14.49487,0.2758169,9.26827067669173,61634,8.880578474094243
-13.99503,0.266397,9.26406015037594,61606,8.848193736683932
-13.49483,0.2568076,9.254285714285714,61541,8.90152679494799
-12.99366,0.2472875,9.241052631578947,61453,8.900470585863543
-12.49356,0.2378869,9.30375939849624,61870,8.894680179883832
-11.99378,0.2282976,9.277894736842105,61698,8.904457754348837
-11.49392,0.2188049,9.238045112781954,61433,8.85941831070012
-10.99232,0.2092924,9.28390977443609,61738,8.903261462137625
